info:nul/93c346cd-1aca-4455-901a-d46865b648d3,"Forbat, Fred (Hungarian architect and urban planner, 1897-1972)"
info:nul/8a335ad2-f732-4ecf-8209-1d8a977e0ec2,"Le Corbusier (Swiss architect, painter, and theorist, 1887-1965, active in France)"
info:nul/72a0db8b-c64f-41bd-9ea2-b45d747db423,"Stubbins, Hugh Asher, Jr. (American architect, 1912-2006)"
info:nul/0d5eb74d-95df-49ae-a81d-05f7e27d0351,"Scharoun, Hans (German architect, 1893-1972)"
info:nul/4aa34ff7-bad2-41e2-83e7-af2a01754925,"Hermkes, Bernhard (German architect, 1903-1995)"
info:nul/790b9c60-5893-4209-8071-1306d0fc0c4a,"Mies van der Rohe, Ludwig (German architect, 1886-1969, active in the United States)"
info:nul/6e8b14f5-c38b-4b20-86f3-374ee3a51427,"Wischer, Robert (German architect, 1930-2007)"
info:nul/9c558758-c6af-4fc9-9abe-cc31919851ff,Behnisch & Partners 1966-
info:nul/728b5fc9-b135-4976-8df1-dd4cae806872,"Stirling, James Frazer (Scottish architect, 1926-1992)"
info:nul/e68ea3bd-5847-4fd0-9c9e-84de5af1d040,"Bonnard, Pierre (French painter, 1867-1947)"
info:nul/e14fcf30-229a-4a56-81cf-3ff5ef519835,"Rysselberghe, Theo van (Belgian painter, 1862-1926)"
info:nul/56f57c28-d7e7-418a-b4c5-4189b5664e5f,"Dupre, Julien (French painter, 1851-1910)"
info:nul/1a119f73-4a44-4c76-93dc-8814d68b7187,"Fantin-Latour, Henri (French painter and printmaker, 1836-1904)"
info:nul/40f5dafc-0854-4cb2-9d34-b8422ef46e34,"Carolus-Duran (French painter, 1838-1917)"
info:nul/d06efe45-54c3-4c3b-8a83-792b735af567,"Picabia, Francis (French painter and writer, 1879-1953)"
info:nul/07a5c9ef-2895-412e-b37a-796b3c497e9c,"Lefebvre, Jules Joseph (French painter, 1836-1912)"
info:nul/78618dc0-a1d3-482a-a016-58298b5eb169,"Braque, Georges (French painter, sculptor, and draftsman, 1882-1963)"
info:nul/6a4a74e8-441a-4063-bb47-ecc6aedd2ad2,"Wallot, Paul (German architect, 1841-1912)"
info:nul/b0be1fc9-4919-49db-9ca5-c4471967012d,"Foster, Norman Robert (British architect, born 1935)"
info:nul/3be34e11-e218-43bf-b9a0-4b3ea33000d4,"Rogers, Richard (British architect, born 1933)"
info:nul/37b34b02-9c18-4f3e-ace2-be54b1e36627,"Jahn, Helmut (German and American architect, born 1940)"
info:nul/7fd53aaa-f94c-402e-b86f-d4804ae6eab2,"Kollhoff, Hans F. (German architect, born 1946)"
info:nul/46c6111d-0f24-40cb-8d8c-5e6c7ed0ea60,"Piano, Renzo (Italian architect, born 1937)"
info:nul/1761535f-3d88-42ef-8f38-9667fed47efa,"Bohm, Gottfried (German architect, born 1920)"
info:nul/eefdede2-7b09-4a2c-8044-93f32130c25b,"Semper, Gottfried (German architect and art historian, 1803-1879)"
info:nul/2e6395bb-14b6-4659-8bfb-e017ed38570c,Kuhn-Bergander-Bley
info:nul/5b4d4964-d8bd-4ffc-af53-0cbaba7ddce3,"Rossi, Aldo (Italian architect, 1931-1997)"
info:nul/ed2180ca-14cb-45b2-86d1-40bc02ac5cf6,"Kleihues, Paul 1933-"
info:nul/a2acd119-e181-4759-852f-1f6d772e533b,"Raschdorff, Julius Carl (German architect, 1823-1914)"
info:nul/092d614e-b20d-43fe-890b-59d3c4953558,"Behnisch & Partners, 1966-"
info:nul/d7d20cc7-66b9-494a-bcc3-f1bc1d3afb37,"Behnisch, Gunter (German architect, born 1922)"
info:nul/7f3fb079-5f66-4467-a797-e894d92e6e63,"Hauberisser, Georg von (Austrian architect, 1841-1922)"
info:nul/c448545c-9031-4c99-a475-a59548784284,"Barlach, Ernst (German sculptor, printmaker, and graphic artist, 1870-1938)"
info:nul/8fb5bbf4-25e3-4202-96be-235649c733df,"Kollwitz, Kathe (German printmaker and sculptor, 1867-1945)"
info:nul/e9f6ac18-ec74-43dd-aae9-3ee9f2929b94,"Schmidt-Rottluff, Karl (German painter, sculptor, and printmaker, 1884-1976)"
info:nul/b11b61ec-1274-4a34-b807-588d40216094,"Libeskind, Daniel (American architect and author, born 1946)"
info:nul/3838c0fd-e8dd-4e6c-bd9a-124c236ea846,"Corinth, Lovis (German painter and printmaker, 1858-1925)"
info:nul/22b9a156-c630-4848-af7e-2be37a3132fb,"Uhde, Fritz Karl Hermann von (German painter, 1848-1911)"
info:nul/9231a399-4b81-4769-92e8-bac6fd6e578d,"Nolde, Emil (German painter and printmaker, 1867-1956)"
info:nul/62ea8afc-9ff8-4a97-bb36-b2295bcb4c3d,"Achenbach, Andreas (German painter and printmaker, 1815-1910)"
info:nul/dd794544-5cc3-4d88-97c5-12a89153d19c,"Schlemmer, Oskar (German painter, sculptor and scenographer, 1888-1943)"
info:nul/b9702d2d-0643-4713-87fb-57720c9ae921,"Thoma, Hans (German painter, printmaker, and museum director, 1839-1924)"
info:nul/05a5a2c1-89ba-48d8-9a69-92ff8ed4a09e,"Trubner, Wilhelm (German painter, 1851-1917)"
info:nul/6c1be7e9-a849-4beb-8af1-76f5096a94f5,"Dix, Otto (German painter and printmaker, 1891-1969)"
info:nul/b0b5060e-d987-49fd-a8b5-f514664a18d6,"Menzel, Adolph (German painter, engraver, and illustrator, 1815-1905)"
info:nul/635bb6d5-7c63-4d6f-a1a4-84c1026067db,"Macke, August (German painter, 1887-1914)"
info:nul/59900282-739a-4c6b-8161-c62e0a6e366b,"Kirchner, Ernst Ludwig (German painter, printmaker, and sculptor, 1880-1938)"
info:nul/1c4309c2-382d-4668-9c4b-fc1b6ce24e51,"Grosz, George (German painter and printmaker, 1893-1959)"
info:nul/9b671f97-0dc8-4afd-b002-82ec47187466,"Kokoschka, Oskar (Austrian painter and printmaker, 1886-1980)"
info:nul/c60edc13-4696-4848-bb79-2de8875bfb7a,"Muller, Otto (German painter and lithographer, 1874-1930)"
info:nul/a11f0373-a7f7-4740-bba4-f786eb09c092,"Schwitters, Kurt (German painter, typographer, and writer, 1887-1948)"
info:nul/4f4521ed-e6cc-4f70-a815-5b66ce59a956,"Nervi, Pier Luigi (Italian architect, 1891-1979)"
info:nul/9ba0302c-0898-4ad7-b180-9df9ddf9fc4c,"Vitelozzi, Annibale, active ca. 1970"
info:nul/d2b3c551-490f-44e1-bbee-60f32853e708,"Sacconi, Giuseppe (Italian architect, 1854-1905)"
info:nul/d1ed9a2e-b684-44ac-b739-4c0d0a844c62,"Calderini, Guglielmo (Italian architect and writer, 1837-1916)"
info:nul/334b5257-29f2-4e2e-8260-9bea9b1340f3,"Chambers, William Isaac (British architect, active 1871-1872)"
info:nul/2ef38804-b563-4742-ae7c-8c537e79af64,"Wittet, George (Scottish architect, 1880-1926, active in India)"
info:nul/0a479ad0-af03-4bae-8495-f37e3cfdb10d,"Sahba, Fariburz (Iranian architect, born 1948, active in India)"
info:nul/9a216675-473b-464f-a7d1-18df9ebadfd6,"Dal Zotto, Antonio (Italian sculptor, 1841-1918)"
info:nul/2474ec93-bfaa-4435-9fdf-50b7c987a22f,"Vigeland, Gustav (Norwegian sculptor, printmaker, and draftsman, 1869-1943)"
info:nul/4ffad1ff-8aff-4440-86cd-4bc18cd99499,"Munch, Edvard (Norwegian painter, printmaker, and draftsman, 1863-1944)"
info:nul/344e0ceb-c999-498a-aac9-eff14a15bd7a,"Peterssen, Eilif (Norwegian painter, 1852-1928)"
info:nul/95785253-ea49-40f1-a42c-899b1889ea4d,"Krohg, Christian (Norwegian painter, draftsman, and author, 1852-1925)"
info:nul/18fe7ff1-f5d7-4b7c-8cba-cb0b4b4a2c1f,"Srensen, Henrik 1882-1962"
info:nul/bac638b8-8825-4791-a2c8-f300bd086d88,"Simmler, Jozef (Polish painter, 1823-1868)"
info:nul/05df061b-a320-4779-b88c-84514c1bb5d6,"Wyspianski, Stanisaw (Polish painter, pastelist, and decorative artist, 1869-1907)"
info:nul/172f6a92-df51-460e-ad5b-f0d031a744e7,"Boznanska, Olga (Polish painter, 1865-1940)"
info:nul/0587da93-fc08-4986-b6f5-9ab09172367e,"Malczewski, Jacek (Polish painter, 1854-1929)"
info:nul/92bfa22d-6e3c-49df-8160-3419a6aa0f96,"Brandt, Jozef (Polish painter, 1841-1915)"
info:nul/43e59edb-3c1c-4c1b-8f82-bc2f6c5cf98d,"Kandinsky, Vassily (Russian painter, 1866-1944)"
info:nul/6731316e-468a-4b85-b216-df481f3b135b,"Pevsner, Antoine (Russian and French sculptor and painter, 1886-1962)"
info:nul/5cfd3612-6061-4f6f-8f08-9c943dffed9d,"Gaudi, Antoni (Spanish architect, landscape architect, and furniture designer, 1852-1926)"
info:nul/803b6bf0-5f58-48f6-aa65-c1739a4045c2,"Domenech i Montaner, Lluis (Spanish architect, 1849-1923)"
info:nul/84496333-7b82-4a00-bdf5-c3ce2eb282ce,"Gehry, Frank (American architect, born 1929 in Canada)"
info:nul/3976e956-324f-4715-b3b9-e572eb4ef42f,Weaving
info:nul/b66a39f2-578f-4d23-9d6b-3b63a6fc502b,"Ostberg, Ragnar (Swedish architect, draftsman, and writer, 1866-1945)"
info:nul/4121a2f1-edf2-4690-a764-0b22f899b71b,"Lallerstedt, Erik (Swedish architect, 1864-1955)"
info:nul/2df8a951-3aae-456c-a486-37968f07f44e,"Picasso, Pablo (Spanish painter, sculptor, and printmaker, 1881-1973)"
info:nul/82a873ff-4212-43f4-8fee-b9873c70a593,"Sornas, Clara"
info:nul/18b52301-0a2a-4928-bd72-6e13d1f2bc6e,"Luginbuhl, Bernhard (Swiss draftsman, printmaker, and sculptor, 1929-2011)"
info:nul/6ca261ac-b294-478d-9e8b-903c344aabf1,"Tinguely, Jean (Swiss sculptor, 1925-1991)"
info:nul/4002dc53-60a9-41e8-a2e4-e4ea51dd4ccc,"Gris, Juan (Spanish painter, sculptor, and illustrator, 1887-1927, active in France)"
info:nul/640fe5c2-457b-4e3f-81b2-8f322d44bf97,"Cederstrom, Gustaf (Swedish painter, 1845-1933)"
info:nul/e891be30-724c-49ec-9281-33ce29d1fcea,"Josephson, Ernst (Swedish painter, draftsman, and poet, 1851-1906)"
info:nul/b92c9fa8-b4a5-463a-8dcc-5259bfef9682,"Bocklin, Arnold (Swiss-German painter, 1827-1901)"
info:nul/5990a02b-98a5-4475-b870-145f43cd6441,"Klee, Paul (Swiss painter, draftsman, and printmaker, 1879-1940)"
info:nul/b322e377-828b-4b76-8c43-cdbb5864e048,"Hodler, Ferdinand (Swiss painter, 1853-1918)"
info:nul/0867d9f2-697d-432a-bc95-1f471e8e2b50,"Welti, Albert (Swiss painter and etcher, 1862-1912)"
info:nul/2bdff967-decd-42df-aba0-21922d54b38f,"Miro, Joan (Spanish painter, printmaker, and ceramicist, 1893-1983)"
info:nul/060e5bbc-b9f3-4b78-afe7-ca6385d6bbe0,"McKim, Mead, and White 1879-1910"
info:nul/cc10c6db-f0ba-41a2-90cd-2de7c0f949fa,"Breuer, Marcel (American and Hungarian architect and furniture designer, 1902-1981)"
info:nul/573fbc29-f823-4a93-9ea6-eb2414df5495,"Smith, Hamilton P. (American architect, born 1925)"
info:nul/ea3bce72-b022-41b0-9fd7-5d9863469302,"Dinkeloo, John Gerard (American architect, 1918-1981)"
info:nul/07f6a5ac-96aa-4319-93ba-0e5d66e17035,"Wright, Frank Lloyd (American architect, 1867-1959)"
info:nul/051d390b-b432-43a8-b07b-82916707697b,"Saarinen, Eero (American architect, designer, 1910-1961)"
info:nul/1e3bc9da-ad58-4a22-8b5f-4bc15ec8e6f3,"Yamasaki, Minoru (American architect, 1912-1986)"
info:nul/71737912-73a6-45d4-8be2-e2cf80c26dfa,"Stone, Edward Durell (American architect, 1902-1978)"
info:nul/7698657c-8e4a-4260-bde3-30ab5ae404a3,Johnson & Burgee 1967-1991
info:nul/2abb34c3-dadd-404c-8fdf-0d7fceda0573,"Lawrence Halprin and Associates. (American architectural firm, contemporary)"
info:nul/76744964-35e5-422b-896e-bbf3141659df,"Pei, I. M. (American architect, born 1917 in China)"
info:nul/d68cc904-0cbd-43d6-9e29-b46aa11240f4,"Skidmore, Owings & Merrill founded 1939"
info:nul/ccb452ef-f2dd-40bb-90b5-b74f136f4f71,"Kallman, McKinnell and Knowles ca. 1962-1970"
info:nul/bb12712d-d022-4d51-a7e1-c0f7672871fa,"Sudler, James S. (American architect, active mid-late 20th century)"
info:nul/326e8004-bdeb-46bd-831d-fc3194da96ce,"Ponti, Gio (Italian architect and designer, 1891-1979)"
info:nul/f25a7873-5ee1-4b7f-8529-8527dc7163c3,"Corbett, Harrison & MacMurray 1927-1935"
info:nul/535ca0fb-3146-4027-8613-f24695b69476,"Lin, Maya Ying (American sculptor and architect, born 1959)"
info:nul/6a24805c-8e67-45b7-931c-cd5ad6fc807d,"Soleri, Paolo (American architect born in Italy, 1919)"
info:nul/284a9bf9-ba0f-49e5-a06b-5c2967f58ceb,"Meier, Richard (American architect, born 1934)"
info:nul/af465a79-6c9a-4bef-bb88-74eb9702b447,"Graves, Michael (American architect, born 1934)"
info:nul/8d538fa6-a04a-4476-875d-0142891ef7a1,"Calatrava Valls, Santiago (Spanish architect, engineer, and sculptor, born 1951)"
info:nul/2ff48bd9-e7ff-471a-9a88-44fc0d644361,"Gove, Aaron, active 1902-1912"
info:nul/fb1f37e6-06f9-440b-8e68-5c34ee39c699,"Coquard, Leon , active ca. 1894-1910"
info:nul/f6da095d-c6d8-4f47-a619-e2a046e36586,"Walsh, Thomas F. active 1902-1912"
info:nul/ea2e87cc-4296-4f3f-a67e-0d62ca389b0e,"Johnson, Adelaide 1859-1955"
info:nul/8975bddc-a504-4e50-8a6d-fcc6b770bf50,"Homer, Winslow (American painter and illustrator, 1836-1910)"
info:nul/816c3f48-87d3-4e45-b625-938587461871,"Johnson, Eastman (American painter, 1824-1906)"
info:nul/9a306a20-d194-43b5-978b-e27ad9780289,"Church, Frederic Edwin (American landscapist, 1826-1900)"
info:nul/c96880e6-a0c3-4bd3-9426-d8f546ca8a3d,"Heade, Martin Johnson (American painter, 1819-1904)"
info:nul/542f485b-8970-4054-9539-acf49670d794,"Cropsey, Jasper Francis (American painter and architect, 1823-1900)"
info:nul/3dee66a1-afb1-488d-9dee-9b88f37f2434,"Moran, Edward (American painter, 1829-1901)"
info:nul/9fbb8227-f8c3-4091-b382-7c0ebd07be41,"Moran, Thomas (American painter, 1837-1926)"
info:nul/e05c833d-fd95-4b38-b00c-199e65bade86,"Peto, John Frederick (American painter, 1854-1907)"
info:nul/52a98e02-81cd-4584-8336-0e30816e3340,"Bierstadt, Albert (American painter, 1830-1902)"
info:nul/40325ca1-2c0d-45d5-be5f-5cd3583ccd6a,"Benton, Thomas Hart (American painter, illustrator, and lithographer, 1889-1975)"
info:nul/2d34e73c-cde2-4a5e-bc00-8f8bd2899dee,"Brown, John George (American painter, 1831-1913)"
info:nul/f83458bf-9f1d-4123-bc2d-37b61ef67b23,"Eakins, Thomas (American painter, photographer, and sculptor, 1844-1916)"
info:nul/8caa4251-c93f-4e48-b678-69a847d9c2ec,"Glackens, William James (American painter, 1870-1938)"
info:nul/b4108f57-50b5-4fc8-a811-c33b5be79f29,"Whistler, James McNeill (American painter and printmaker, 1834-1903, active in England and France)"
info:nul/d52fc7dc-2495-42e0-83ea-aed2ea2f9771,"Hartley, Marsden (American painter, poet, 1877-1943)"
info:nul/73429b1b-ffb3-4f3b-a85a-e879b3f7f77c,"Beaux, Cecilia (American painter, 1855-1942)"
info:nul/a3154938-22d8-41fc-a014-02639ed3d3ea,"Keith, William (American painter and printmaker, 1839-1911)"
info:nul/4bf44f31-3d7f-4b98-95d6-44dbeb289979,"Lichtenstein, Roy (American painter, sculptor, and printmaker, 1923-1997)"
info:nul/f8e72286-ec0f-4747-a8ef-7928e6f9272c,"Pollock, Jackson (American painter and engraver, 1912-1956)"
info:nul/00239557-1c93-474a-b4c4-c2edf0f245be,"Fausto, Florestano di 1890-"
info:nul/6712623a-4b80-41ec-8ae4-d6561be021cc,"Canonica, Pietro (Italian sculptor, composer, 1869-1959)"
info:nul/ff6f9e1d-4e06-4f26-83d9-67a4b2fb0261,"Nagni, Francesco (Italian sculptor, born 1897)"
info:nul/b08200d6-8c65-430a-a507-d020c6618e1a,"Messina, Francesco (Italian sculptor, 1900-1995)"
info:nul/210eed97-752a-476d-982e-e03dec184bc7,"Coppo di Marcovaldo (Italian painter, ca. 1220-after 1276) attributed to"
info:nul/ab8948a8-7733-44b0-8a2f-83c2c8cad4fa,"Master I. P. (Czech sculptor, active 16th century) circle of"
info:nul/5680aa8a-b73d-4ad5-ad2b-b0598426bfc6,"Andrea Pisano (Pisan sculptor, goldsmith, born ca. 1295, died 1348 or 1349) attributed to"
info:nul/e84ba89a-52cd-4a85-a7ca-abd173a2945f,Michael Tichter active ca. 1510-1517
info:nul/4116ef9e-bc6a-477b-803c-ed5b5e9695d2,Lower Saxony
info:nul/16de82b6-48f2-4f82-b343-6b0c608926b4,Bohemia
info:nul/a7a5fd1a-feaa-403a-8dc8-0c069d35e2c3,"Martinus, Presbyter active ca. 1199"
info:nul/543f84f7-73de-47ac-a3c1-84211912d2d8,"La Chapelle, Pierre de (Mason)"
info:nul/dd3725c0-9147-4dff-90f3-a20a2650f654,"Rothbauer, Irmgard"
info:nul/8497de16-b361-428c-8f45-5f427fb6260e,"Nesiotes (Greek sculptor, active early 5th century BCE)"
info:nul/66ebe869-5fe3-4579-b659-b52ac1d91704,"Wagner, Otto (Austrian architect, designer, theorist, 1841-1918)"
info:nul/a2388b92-293a-425e-af1f-c4b7902e0eae,"Cole, Thomas (American painter, 1801-1848)"
info:nul/a6da0056-caac-4332-93ae-fd17f7077684,"Goya, Francisco de (Spanish painter, printmaker, and draftsman, 1746-1828)"
info:nul/2fc98c8d-c8ab-45dd-991c-10b219c8a82d,"Harnett, William Michael (American painter, 1848-1892)"
info:nul/e67bf176-70b8-4d25-8f9c-a8c08c49865a,"Courbet, Gustave (French painter and designer, 1819-1877)"
info:nul/3780b491-f91a-4d53-a0de-af89d7dc4d8b,"Epigonos (Greek sculptor, active ca. 3rd century BCE) Perhaps by"
info:nul/c3921a7f-0b86-45a8-884a-db7d5b213c06,unknown Mochica (Mochica artist)
info:nul/73c0af86-28ab-443f-ad7c-40f4d1c58cec,"Orozco, Jose Clemente (Mexican muralist and draftsman, 1883-1949)"
info:nul/a2cb228a-1a29-42bc-8a01-aef35e5bc4d1,"Chavin, Jean (French artist, 20th century)"
info:nul/f352c1a4-c5c8-420d-878d-323ff7f9634f,"Laso, Francisco (Peruvian painter and photographer, 1823-1869)"
info:nul/37079f76-8f25-4207-a805-bff0814c00a9,"Bolt, Macyn (American sculptor, born 1954)"
info:nul/717caeb3-4cc3-41ea-84ed-212154459b7c,"Welliver, Neil G. (American painter, 1929-2005)"
info:nul/cb765b2d-70d1-4dc9-9f2e-18f54c7fd015,"Harkins, George (American painter, active 20th century)"
info:nul/83f3e055-9909-4e74-b4fd-a49d0d7cd7ac,Djuka people
info:nul/ee63f947-5c43-443b-96a4-3dd72ab1c49c,"Kwali, Asibi"
info:nul/77b7deeb-a3c8-4a0d-8f35-cb565555d73e,"Ubac, Raoul (Belgian painter, sculptor, and printmaker, 1910-1985, active in France)"
info:nul/df9de135-87c6-4f1b-90c1-7e20bad5fb34,"Cornell, Joseph (American sculptor and filmmaker, 1903-1972)"
info:nul/709800c8-4ae8-4ce8-82ed-b64e729619a4,"Jean, Marcel (French painter and author, 1900-1993)"
info:nul/3d048c48-6b08-4970-a1b1-89797c0e87b7,"Dubut, Louis Ambrose (French architect, 1769-1846, active in Russia)"
info:nul/2123d9c5-43c9-4e7d-8cdd-85a49f85cb1a,"Moore, Henry (English sculptor, 1898-1986)"
info:nul/e0324bb4-4ee4-43e3-8eac-47bd00a21de1,"Agache, Alfred (French urban planner and architect, 1875-1959)"
info:nul/278db500-db6a-492b-90db-ef91f6088f36,"Prado, Antônio"
info:nul/6e7580d4-f910-4632-9d86-764078e94641,"Souza, Francesca de,"
info:nul/ee53b5f4-3c23-46b9-9da3-760ab43c09dd,"Preston, Dick, photographer"
info:nul/b14dbeed-6905-49a1-8af9-f4f117a9dbe4,"Wells, J"
info:nul/940891c8-b4ab-4caa-9077-0c8158add89d,"Harrison, F. Jr. (American Cartographer, Early 19th Century)"
info:nul/a70f2f51-e6e4-45d3-874d-3e1cdbce6e00,"Bell, Solomon, (American artist, 1808-1848)"
info:nul/0ef75374-11eb-45d6-9926-8846fbc94867,"Randall, G.P"
info:nul/bc20ca5d-e8c3-4e3e-acfb-a1c6e0580857,"Rasmussen, John"
info:nul/a01ac13a-c1ec-46d8-aa19-98e55c0604fc,Bromley and Co
info:nul/87aa4831-ca09-4b61-8099-bc543d954ee4,"Bertonchini, John"
info:nul/61b2d394-7a77-4290-ae47-9eb3d01ab408,"Strauss, Joseph"
info:nul/6425fb75-cdf7-4e24-848e-55ed83eecca7,"Gelert, Johannes (Danish-American sculptor, 1852-1923)"
info:nul/3c5de8d8-fec0-4e98-a2d5-2d02d1ee83ca,"Heier, Greg"
info:nul/a175aee2-d985-4c4f-8c81-7c51993afdbf,"Daniels, John T (American photographer, 1873-1948)"
info:nul/e0694d37-8fd6-4da8-9684-a9bc55011f4a,E. Sochse & Co
info:nul/d185e071-af9f-4671-abbc-1a53c11f21e0,"Pryce, Charles"
info:nul/0db8c526-e188-4c3c-860f-42259993a475,"Weiner, Egon"
info:nul/0324e2db-a203-4927-9f15-c7699e251466,"Godwin, Abraham"
info:nul/f2aac740-caff-4a1d-bc8d-5fb46a0ff66a,"Pleydenwurff, Hans (German painter and stained-glass designer, ca. 1425-1472)"
info:nul/4b86dd8e-b542-410e-b911-fe4cfc2b51f0,"Holbein, Ambrosius (German painter, ca. 1494-ca. 1520)"
info:nul/a998e4fe-f8dc-44df-8012-22972fe6a872,"Wolgemut, Michael (German painter and printmaker, born between 1434-1437, died 1519)"
info:nul/674ecd0a-b7c1-42d9-8b20-f13351012c93,"Master of Saint Veronica (German painter and illuminator, active ca. 1395-1415)"
info:nul/14d8f838-3999-40ef-8c5c-3acde7cbaa94,Master of the Landau Altar
info:nul/d51cc2dd-e7ce-4b85-ab81-e66560c0aa09,"Master of the Polling Panels (German painter, illuminator, active ca. 1439-1452)"
info:nul/624cd98a-d416-436f-9537-2c2e72763355,"Breu, Jorg, the elder (German painter, ca. 1475-1537)"
info:nul/be2109ae-53d4-45f8-902d-c074fdf7ef12,"Ring, Hermann tom (German painter, 1521-1597)"
info:nul/de07f004-c45f-43e1-97da-583a3f3e146f,"Multscher, Hans (German painter and sculptor, ca.1400-1467)"
info:nul/1cd407ff-7b58-424d-8e81-516c44dd97a0,"Witz, Konrad (German and Swiss painter, born ca. 1400-1410, died 1445-1446)"
info:nul/5bdb2d80-5a19-41df-ba12-a2da0ed2fad2,"David, Gerard (Netherlandish painter, ca. 1460-1523, active in Flanders)"
info:nul/47350703-a0c2-4f65-8f13-fc342c4b0126,"Geertgen tot Sint Jans (Netherlandish painter, ca. 1460-ca. 1490)"
info:nul/9caef2ca-2102-46f4-bf60-9f810d78bd24,"Heemskerck, Maerten van (Dutch painter, printmaker, and draftsman, 1498-1574)"
info:nul/936b10e4-cadf-44d2-b77e-9052fd896832,"Scorel, Jan van (North Netherlandish painter and draftsman, 1495-1562)"
info:nul/bc040fa0-b9aa-4ed4-805a-043c24cafdfc,"Engebrechtsz., Cornelius (North Netherlandish painter, ca. 1465-1527)"
info:nul/b6b3ce9a-fe24-46b6-8d67-97a26a9d5886,"Mor, Antonis (North Netherlandish painter, born 1512-1516, died ca. 1576)"
info:nul/352203ed-5ac8-4af0-a6f9-72e3a8828c9b,"Rillaer, Jan van, the elder (Flemish painter and engraver, ca. 1495-1568)"
info:nul/21e64816-6e2f-4144-85ad-2be0895bfcc9,"Bouts, Dieric, the elder (Netherlandish painter, ca. 1415-1475)"
info:nul/b0dd361c-5ad5-47a1-a129-bf6b20106213,"Claessens, Jacobus Trajectensis (Netherlandish painter, ca. 1480-ca. 1530)"
info:nul/17ae2f47-931b-4d5e-a7c6-5d4c16e2fae2,"Aertsen, Pieter (Netherlandish painter, born 1507 or 1508, died 1575)"
info:nul/1a1cf393-9fb5-43ab-a833-d4e94d77e27f,"Hemessen, Jan van (Early Netherlandish painter, ca. 1500-ca. 1575) attributed to"
info:nul/2bf2e7b5-c06a-4b15-9740-617bcce18995,"Mostaert, Gillis (North Netherlandish painter, born ca. 1528-1529, died 1598) workshop of"
info:nul/b948b74e-85a7-416e-b74e-52fb1d1fadc4,"Abate, Nicolo dell' (Italian painter, ca. 1509-1571)"
info:nul/3633dbed-92af-4b5e-86ec-3aaf1bd19cd5,"Raphael (Italian painter and draftsman, 1483-1520) workshop of"
info:nul/1f33764b-55c0-42ca-b906-caf211d1757a,"Pordenone (Italian draftsman and painter, born 1483 or 1484, died 1539)"
info:nul/1b6c828b-5a51-42f3-95ca-013940df309e,"Luini, Bernardino (Italian painter and draftsman, ca. 1480-ca. 1532)"
info:nul/46992e00-f5bc-4177-9683-4781731a9a03,"Schiavone, Andrea (Italian painter, printmaker, and draftsman, ca. 1500-1563, born in Dalmatia)"
info:nul/d6788b62-23e3-4ce3-990b-354b56ac719e,"Arcimboldi, Giuseppe (Milanese painter, ca. 1527-1593, active in Austria and Bohemia)"
info:nul/1823552f-803f-473a-8b95-29072f41b508,"Bono, Giovanni (Italian architect and sculptor, ca. 1360-1442)"
info:nul/7cdb12cd-d951-4077-9098-09b70b562a9c,"Masegne, Jacobello dalle (Italian sculptor, active from 1383, died after 1409)"
info:nul/b163380b-afad-4903-ae7c-f53c74fb54f9,"Bregno, Antonio (Italian sculptor, ca. 1425-1457)"
info:nul/e3aa14f0-2e2c-4446-8413-86e756faa021,"Ronnberg, Jr., Erick A.R"
info:nul/003a643e-e085-4023-808b-570d92ecbe4a,A. Dearborn & Co
info:nul/733cf5d9-f182-43c3-b7a5-d9c60ad2a9da,"Kramer, Simpert, 1679-1753"
info:nul/150d4816-0fdf-4a2f-a8f0-4726c5f263cd,"De La Chatre, Louis Le Dreux, 1721-1792"
info:nul/fe4b1fa7-531b-41c9-9530-b3c7b6bae3b6,"Le Cointe, Leon-Aime-Joachim (French sculptor, 1826-1913)"
info:nul/847e2247-8507-4215-a3d2-5e17113bf46d,"Wulff, J. W. (active 1860s-70s, French photographer)"
info:nul/73e56d90-a2c1-4cf5-b622-754a84ad0ea4,"Daumas, Jean Barthelemy, 1815-1879"
info:nul/8134c964-c995-4fa7-b271-7c4e74351d45,Sineeton
info:nul/28147b7b-fd74-4c9a-bf75-a7f47b0de2d4,"Meo, Gaetano (artists model and painter, associated with the Pre-Raphelites, 1850-1925)"
info:nul/8fba6292-3b93-4da4-8c79-23a89d77c4c3,"Roussau, J.-Jacques (French illustrator)"
info:nul/316abdb7-b692-49a7-abda-deabdc8fb082,"Rudolf, Welantez"
info:nul/6475d7b5-0b95-4455-a93c-f773001da6e5,"Boyer, Noel de"
info:nul/f0c00f4c-de88-4154-95f5-315b2dbaf404,"Ainsworth, Leo"
info:nul/ad5db46f-63e2-4d17-bf2d-2695a8d664c1,"McNamee, Wally"
info:nul/e98ecbb6-255e-497f-ac71-a8b52c1630ac,"VandeHei, Jim"
info:nul/824b947c-54aa-45fa-acfe-57be7d9ce00b,"Ferrari, Gaudenzio (Italian painter and sculptor, ca.1470-1546)"
info:nul/091be330-cf5d-408d-9f03-53720385e933,"Pisanello (Italian painter, medalist, born by 1395, died ca. 1455)"
info:nul/f3035d0a-2af7-42e9-82a6-099e9c433d3f,"Buonarroti, Michelangelo (Italian sculptor, painter, and architect, 1475-1564) copy after"
info:nul/06d73e10-b9a6-4773-b49c-97098d6d4ccc,"Siciolante, Girolamo (Italian painter, ca. 1521-1575) attributed to"
